--- Render Session Started: 2025-11-28_16-16-11 ---
Blender: C:/Program Files (x86)/Steam/steamapps/common/Blender/blender.exe
Project: D:/Working/SETT/MV/MV0033/Working/MV0033_Luna and Frank 2Part.blend
Range: 2295 to 2300
----------------------------------------
Command: C:/Program Files (x86)/Steam/steamapps/common/Blender/blender.exe -b D:/Working/SETT/MV/MV0033/Working/MV0033_Luna and Frank 2Part.blend -s 2295 -e 2300 -a
🔄 blenderkit: Verbose is enabled
🔄 blenderkit: Read in JSON settings from file
ℹ️  blenderkit: Ports reordered so first port is now 62485 (previous index was 0) [16:16:12.286, client_lib.py:125]
Created history step a4860ba9-0e83-4c32-9a9f-63fb3f9933e9
ℹ️  blenderkit: Created new search history step [16:16:12.300, search.py:1751]
00:01.000  blend            | Read blend: "D:\Working\SETT\MV\MV0033\Working\MV0033_Luna and Frank 2Part.blend"
Blender 5.0.0 (hash a37564c4df7a built 2025-11-18 11:06:54)
Could not open as Ogawa file from provided streams.Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.

Unable to open Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Luna_01.abcD:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Victor_01.abcUnable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Frank_03.abc


00:07.531  render           | Rendering animation (frames 2295..2300)
00:07.547  render           | Start rendering: Scene, ViewLayer
00:07.547  render           | Engine: Cycles
Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Victor_01.abc
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Frank_03.abc
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Luna_01.abc
00:14.703  render           | Mem: 1M | Synchronizing object | media (2)
05:58.765  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.536 37/215 | Building BVH
05:58.765  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.536 37/215 | Building OptiX acceleration structure
05:58.765  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.538 38/215 | Building BVH
05:58.765  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.538 38/215 | Building OptiX acceleration structure
05:58.765  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.540 39/215 | Building BVH
05:58.765  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.540 39/215 | Building OptiX acceleration structure
05:58.765  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.353 40/215 | Building BVH
05:58.765  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.353 40/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.355 41/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.355 41/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.427 51/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.427 51/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.429 52/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.429 52/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.431 53/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.431 53/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.433 54/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.433 54/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.435 55/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.435 55/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.455 56/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.455 56/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.457 57/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.457 57/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.459 58/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.459 58/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.461 59/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.461 59/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.463 60/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.463 60/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.465 61/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.465 61/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.479 62/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.479 62/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.481 63/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.481 63/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.485 64/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.485 64/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.487 65/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.487 65/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.489 66/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.489 66/215 | Building OptiX acceleration structure
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.509 67/215 | Building BVH
05:58.781  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.509 67/215 | Building OptiX acceleration structure
05:58.812  render           | Mem: 11776M | Updating Geometry BVH Mesh 77/215 | Building BVH
05:58.828  render           | Mem: 11776M | Updating Geometry BVH Mesh 77/215 | Building OptiX acceleration structure
05:58.828  render           | Mem: 11694M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.657 213/215 | Building BVH
05:58.828  render           | Mem: 11694M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.657 213/215 | Building OptiX acceleration structure
05:58.828  render           | Mem: 11705M | Updating Geometry BVH Mesh 78/215 | Building BVH
05:58.828  render           | Mem: 11684M | Updating Geometry BVH Mesh 78/215 | Building OptiX acceleration structure
05:58.843  render           | Mem: 11693M | Updating Geometry BVH spear 79/215 | Building BVH
05:58.843  render           | Mem: 11693M | Updating Geometry BVH spear 79/215 | Building OptiX acceleration structure
05:58.843  render           | Mem: 11693M | Updating Geometry BVH spear 80/215 | Building BVH
05:58.843  render           | Mem: 11693M | Updating Geometry BVH spear 80/215 | Building OptiX acceleration structure
05:58.843  render           | Mem: 11693M | Updating Geometry BVH spear 81/215 | Building BVH
05:58.843  render           | Mem: 11692M | Updating Geometry BVH spear 81/215 | Building OptiX acceleration structure
05:58.843  render           | Mem: 11693M | Updating Geometry BVH spear 82/215 | Building BVH
05:58.843  render           | Mem: 11693M | Updating Geometry BVH spear 82/215 | Building OptiX acceleration structure
05:58.843  render           | Mem: 11693M | Updating Geometry BVH spear 83/215 | Building BVH
05:58.843  render           | Mem: 11692M | Updating Geometry BVH spear 83/215 | Building OptiX acceleration structure
05:58.843  render           | Mem: 11693M | Updating Geometry BVH spear 84/215 | Building BVH
05:58.843  render           | Mem: 11692M | Updating Geometry BVH spear 84/215 | Building OptiX acceleration structure
05:58.843  render           | Mem: 11693M | Updating Geometry BVH spear 85/215 | Building BVH
05:58.843  render           | Mem: 11692M | Updating Geometry BVH spear 85/215 | Building OptiX acceleration structure
05:58.843  render           | Mem: 11693M | Updating Geometry BVH spear 86/215 | Building BVH
05:58.843  render           | Mem: 11692M | Updating Geometry BVH spear 86/215 | Building OptiX acceleration structure
05:58.843  render           | Mem: 11692M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.669 212/215 | Building BVH
05:58.843  render           | Mem: 11731M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.669 212/215 | Building OptiX acceleration structure
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 87/215 | Building BVH
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 87/215 | Building OptiX acceleration structure
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 88/215 | Building BVH
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 88/215 | Building OptiX acceleration structure
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 89/215 | Building BVH
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 89/215 | Building OptiX acceleration structure
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 90/215 | Building BVH
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 90/215 | Building OptiX acceleration structure
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 91/215 | Building BVH
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 91/215 | Building OptiX acceleration structure
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 92/215 | Building BVH
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 92/215 | Building OptiX acceleration structure
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 93/215 | Building BVH
05:58.906  render           | Mem: 11735M | Updating Geometry BVH spear 93/215 | Building OptiX acceleration structure
05:58.922  render           | Mem: 11735M | Updating Geometry BVH Mesh 94/215 | Building BVH
05:58.922  render           | Mem: 11723M | Updating Geometry BVH Mesh 94/215 | Building OptiX acceleration structure
05:58.922  render           | Mem: 11723M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.668 211/215 | Building BVH
05:58.922  render           | Mem: 11723M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.668 211/215 | Building OptiX acceleration structure
05:58.922  render           | Mem: 11839M | Updating Geometry BVH Mesh 95/215 | Building BVH
05:58.968  render           | Mem: 11823M | Updating Geometry BVH Mesh 95/215 | Building OptiX acceleration structure
05:58.984  render           | Mem: 11773M | Updating Geometry BVH Mesh 96/215 | Building BVH
05:58.984  render           | Mem: 11757M | Updating Geometry BVH Mesh 96/215 | Building OptiX acceleration structure
05:59.000  render           | Mem: 11719M | Updating Geometry BVH Mesh 97/215 | Building BVH
05:59.015  render           | Mem: 11704M | Updating Geometry BVH Mesh 97/215 | Building OptiX acceleration structure
05:59.015  render           | Mem: 11704M | Updating Geometry BVH Mesh 98/215 | Building BVH
05:59.015  render           | Mem: 11688M | Updating Geometry BVH Mesh 98/215 | Building OptiX acceleration structure
05:59.015  render           | Mem: 11688M | Updating Geometry BVH Mesh 99/215 | Building BVH
05:59.015  render           | Mem: 11674M | Updating Geometry BVH Mesh 99/215 | Building OptiX acceleration structure
05:59.015  render           | Mem: 11674M | Updating Geometry BVH Mesh 100/215 | Building BVH
05:59.015  render           | Mem: 11674M | Updating Geometry BVH Mesh 101/215 | Building BVH
05:59.015  render           | Mem: 11659M | Updating Geometry BVH Mesh 101/215 | Building OptiX acceleration structure
05:59.015  render           | Mem: 11658M | Updating Geometry BVH Mesh 102/215 | Building BVH
05:59.015  render           | Mem: 11642M | Updating Geometry BVH Mesh 102/215 | Building OptiX acceleration structure
05:59.015  render           | Mem: 11643M | Updating Geometry BVH Mesh 103/215 | Building BVH
05:59.015  render           | Mem: 11627M | Updating Geometry BVH Mesh 103/215 | Building OptiX acceleration structure
05:59.015  render           | Mem: 11626M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.667 210/215 | Building BVH
05:59.015  render           | Mem: 11626M | Updating Geometry BVH Mesh 104/215 | Building BVH
05:59.015  render           | Mem: 11634M | Updating Geometry BVH Mesh 104/215 | Building OptiX acceleration structure
05:59.031  render           | Mem: 11687M | Updating Geometry BVH Mesh 105/215 | Building BVH
05:59.031  render           | Mem: 11671M | Updating Geometry BVH Mesh 105/215 | Building OptiX acceleration structure
05:59.047  render           | Mem: 11687M | Updating Geometry BVH Mesh 106/215 | Building BVH
05:59.047  render           | Mem: 11671M | Updating Geometry BVH Mesh 106/215 | Building OptiX acceleration structure
05:59.062  render           | Mem: 11640M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.658 209/215 | Building BVH
05:59.062  render           | Mem: 11640M | Updating Geometry BVH Mesh 107/215 | Building BVH
05:59.062  render           | Mem: 11673M | Updating Geometry BVH Mesh 107/215 | Building OptiX acceleration structure
05:59.078  render           | Mem: 11705M | Updating Geometry BVH Mesh 108/215 | Building BVH
05:59.093  render           | Mem: 11689M | Updating Geometry BVH Mesh 108/215 | Building OptiX acceleration structure
05:59.093  render           | Mem: 11686M | Updating Geometry BVH Mesh 109/215 | Building BVH
05:59.109  render           | Mem: 11703M | Updating Geometry BVH Mesh 109/215 | Building OptiX acceleration structure
05:59.125  render           | Mem: 11787M | Updating Geometry BVH Mesh 110/215 | Building BVH
05:59.125  render           | Mem: 11771M | Updating Geometry BVH Mesh 110/215 | Building OptiX acceleration structure
05:59.140  render           | Mem: 11746M | Updating Geometry BVH Mesh 111/215 | Building BVH
05:59.140  render           | Mem: 11730M | Updating Geometry BVH Mesh 111/215 | Building OptiX acceleration structure
05:59.156  render           | Mem: 11728M | Updating Geometry BVH Mesh 112/215 | Building BVH
05:59.156  render           | Mem: 11712M | Updating Geometry BVH Mesh 112/215 | Building OptiX acceleration structure
05:59.156  render           | Mem: 11712M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.666 208/215 | Building BVH
05:59.156  render           | Mem: 11745M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.666 208/215 | Building OptiX acceleration structure
05:59.172  render           | Mem: 11793M | Updating Geometry BVH Mesh 113/215 | Building BVH
05:59.172  render           | Mem: 11777M | Updating Geometry BVH Mesh 113/215 | Building OptiX acceleration structure
05:59.172  render           | Mem: 11761M | Updating Geometry BVH Mesh 114/215 | Building BVH
05:59.172  render           | Mem: 11752M | Updating Geometry BVH Mesh 114/215 | Building OptiX acceleration structure
05:59.187  render           | Mem: 11753M | Updating Geometry BVH Mesh 115/215 | Building BVH
05:59.187  render           | Mem: 11785M | Updating Geometry BVH Mesh 115/215 | Building OptiX acceleration structure
05:59.203  render           | Mem: 11753M | Updating Geometry BVH Mesh 116/215 | Building BVH
05:59.203  render           | Mem: 11743M | Updating Geometry BVH Mesh 116/215 | Building OptiX acceleration structure
05:59.203  render           | Mem: 11786M | Updating Geometry BVH Mesh 117/215 | Building BVH
05:59.218  render           | Mem: 11768M | Updating Geometry BVH Mesh 117/215 | Building OptiX acceleration structure
05:59.218  render           | Mem: 11779M | Updating Geometry BVH Mesh 118/215 | Building BVH
05:59.218  render           | Mem: 11757M | Updating Geometry BVH Mesh 118/215 | Building OptiX acceleration structure
05:59.234  render           | Mem: 11794M | Updating Geometry BVH Mesh 119/215 | Building BVH
05:59.234  render           | Mem: 11780M | Updating Geometry BVH Mesh 119/215 | Building OptiX acceleration structure
05:59.250  render           | Mem: 11761M | Updating Geometry BVH Mesh 120/215 | Building BVH
05:59.250  render           | Mem: 11752M | Updating Geometry BVH Mesh 120/215 | Building OptiX acceleration structure
05:59.250  render           | Mem: 11753M | Updating Geometry BVH Mesh 121/215 | Building BVH
05:59.250  render           | Mem: 11785M | Updating Geometry BVH Mesh 121/215 | Building OptiX acceleration structure
05:59.265  render           | Mem: 11711M | Updating Geometry BVH Aset_nature_rock_S_vd5scae_LOD5.654 207/215 | Building BVH
05:59.265  render           | Mem: 11711M | Updating Geometry BVH Mesh 122/215 | Building BVH
05:59.265  render           | Mem: 11744M | Updating Geometry BVH Mesh 122/215 | Building OptiX acceleration structure
05:59.281  render           | Mem: 11786M | Updating Geometry BVH Mesh 123/215 | Building BVH
05:59.281  render           | Mem: 11771M | Updating Geometry BVH Mesh 123/215 | Building OptiX acceleration structure
05:59.281  render           | Mem: 11740M | Updating Geometry BVH Mesh 124/215 | Building BVH
05:59.281  render           | Mem: 11725M | Updating Geometry BVH Mesh 124/215 | Building OptiX acceleration structure
05:59.297  render           | Mem: 11807M | Updating Geometry BVH Mesh 125/215 | Building BVH
05:59.297  render           | Mem: 11787M | Updating Geometry BVH Mesh 125/215 | Building OptiX acceleration structure
05:59.312  render           | Mem: 11754M | Updating Geometry BVH Mesh 126/215 | Building BVH
05:59.312  render           | Mem: 11738M | Updating Geometry BVH Mesh 126/215 | Building OptiX acceleration structure
05:59.312  render           | Mem: 11749M | Updating Geometry BVH Mesh 127/215 | Building BVH
05:59.312  render           | Mem: 11700M | Updating Geometry BVH Mesh 127/215 | Building OptiX acceleration structure
05:59.328  render           | Mem: 11726M | Updating Geometry BVH Mesh 128/215 | Building BVH
05:59.328  render           | Mem: 11708M | Updating Geometry BVH Mesh 128/215 | Building OptiX acceleration structure
05:59.343  render           | Mem: 11703M | Updating Geometry BVH Mesh 129/215 | Building BVH
05:59.343  render           | Mem: 11688M | Updating Geometry BVH Mesh 129/215 | Building OptiX acceleration structure
05:59.359  render           | Mem: 11728M | Updating Geometry BVH Mesh 130/215 | Building BVH
05:59.359  render           | Mem: 11761M | Updating Geometry BVH Aset_nature_rock_S_vgjjae1mw_LOD5.654 206/215 | Building BVH
05:59.359  render           | Mem: 11745M | Updating Geometry BVH Aset_nature_rock_S_vgjjae1mw_LOD5.654 206/215 | Building OptiX acceleration structure
05:59.375  render           | Mem: 11772M | Updating Geometry BVH Mesh 131/215 | Building BVH
05:59.375  render           | Mem: 11756M | Updating Geometry BVH Mesh 131/215 | Building OptiX acceleration structure
05:59.375  render           | Mem: 11722M | Updating Geometry BVH Mesh 132/215 | Building BVH
05:59.375  render           | Mem: 11712M | Updating Geometry BVH Mesh 132/215 | Building OptiX acceleration structure
05:59.390  render           | Mem: 11802M | Updating Geometry BVH Mesh 133/215 | Building BVH
05:59.406  render           | Mem: 11784M | Updating Geometry BVH Mesh 133/215 | Building OptiX acceleration structure
05:59.406  render           | Mem: 11755M | Updating Geometry BVH Mesh 134/215 | Building BVH
05:59.406  render           | Mem: 11737M | Updating Geometry BVH Mesh 134/215 | Building OptiX acceleration structure
05:59.406  render           | Mem: 11768M | Updating Geometry BVH Mesh 135/215 | Building BVH
05:59.406  render           | Mem: 11750M | Updating Geometry BVH Mesh 135/215 | Building OptiX acceleration structure
05:59.422  render           | Mem: 11792M | Updating Geometry BVH Mesh 136/215 | Building BVH
05:59.422  render           | Mem: 11744M | Updating Geometry BVH Mesh 136/215 | Building OptiX acceleration structure
05:59.437  render           | Mem: 11750M | Updating Geometry BVH Plane.001 137/215 | Building BVH
05:59.437  render           | Mem: 11881M | Updating Geometry BVH Plane.001 137/215 | Building OptiX acceleration structure
05:59.468  render           | Mem: 11681M | Updating Geometry BVH Plane.002 138/215 | Building BVH
05:59.468  render           | Mem: 11718M | Updating Geometry BVH Plane.002 138/215 | Building OptiX acceleration structure
05:59.484  render           | Mem: 11729M | Updating Geometry BVH Plane.020 139/215 | Building BVH
05:59.484  render           | Mem: 11762M | Updating Geometry BVH Plane.020 139/215 | Building OptiX acceleration structure
05:59.484  render           | Mem: 11730M | Updating Geometry BVH Aset_nature_rock_S_wdbnahj_00_LOD5.653 205/215 | Building BVH
05:59.484  render           | Mem: 11763M | Updating Geometry BVH Aset_nature_rock_S_wdbnahj_00_LOD5.653 205/215 | Building OptiX acceleration structure
05:59.484  render           | Mem: 11763M | Updating Geometry BVH Plane 140/215 | Building BVH
05:59.484  render           | Mem: 11782M | Updating Geometry BVH Plane 140/215 | Building OptiX acceleration structure
05:59.500  render           | Mem: 11803M | Updating Geometry BVH Mesh 141/215 | Building BVH
05:59.500  render           | Mem: 11789M | Updating Geometry BVH Mesh 141/215 | Building OptiX acceleration structure
05:59.515  render           | Mem: 11760M | Updating Geometry BVH Mesh 142/215 | Building BVH
05:59.515  render           | Mem: 11737M | Updating Geometry BVH Mesh 142/215 | Building OptiX acceleration structure
05:59.515  render           | Mem: 11743M | Updating Geometry BVH Mesh 143/215 | Building BVH
05:59.515  render           | Mem: 11751M | Updating Geometry BVH Mesh 143/215 | Building OptiX acceleration structure
05:59.531  render           | Mem: 11764M | Updating Geometry BVH Mesh 145/215 | Building BVH
05:59.531  render           | Mem: 11800M | Updating Geometry BVH Mesh 145/215 | Building OptiX acceleration structure
05:59.547  render           | Mem: 11811M | Updating Geometry BVH Mesh 146/215 | Building BVH
05:59.547  render           | Mem: 11800M | Updating Geometry BVH Mesh 146/215 | Building OptiX acceleration structure
05:59.547  render           | Mem: 11723M | Updating Geometry BVH Mesh 147/215 | Building BVH
05:59.547  render           | Mem: 11723M | Updating Geometry BVH Mesh 144/215 | Building BVH
05:59.547  render           | Mem: 11719M | Updating Geometry BVH Mesh 144/215 | Building OptiX acceleration structure
05:59.562  render           | Mem: 11064M | Updating Geometry BVH Mesh 148/215 | Building BVH
05:59.562  render           | Mem: 11165M | Updating Geometry BVH Mesh 148/215 | Building OptiX acceleration structure
05:59.578  render           | Mem: 11069M | Updating Geometry BVH Mesh 149/215 | Building BVH
05:59.578  render           | Mem: 11058M | Updating Geometry BVH Mesh 149/215 | Building OptiX acceleration structure
05:59.578  render           | Mem: 11058M | Updating Geometry BVH Cylinder 150/215 | Building BVH
05:59.578  render           | Mem: 11058M | Updating Geometry BVH Cylinder 150/215 | Building OptiX acceleration structure
05:59.578  render           | Mem: 11058M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.657 204/215 | Building BVH
05:59.593  render           | Mem: 11104M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.657 204/215 | Building OptiX acceleration structure
05:59.593  render           | Mem: 11070M | Updating Geometry BVH Mesh 151/215 | Building BVH
05:59.593  render           | Mem: 11097M | Updating Geometry BVH Mesh 151/215 | Building OptiX acceleration structure
05:59.609  render           | Mem: 11175M | Updating Geometry BVH 3DModel_Retopo 152/215 | Building BVH
05:59.609  render           | Mem: 11129M | Updating Geometry BVH 3DModel_Retopo 152/215 | Building OptiX acceleration structure
05:59.625  render           | Mem: 11084M | Updating Geometry BVH Circle 153/215 | Building BVH
05:59.625  render           | Mem: 11041M | Updating Geometry BVH Circle 153/215 | Building OptiX acceleration structure
05:59.625  render           | Mem: 11028M | Updating Geometry BVH Cylinder.003 154/215 | Building BVH
05:59.625  render           | Mem: 11050M | Updating Geometry BVH Cylinder.003 154/215 | Building OptiX acceleration structure
05:59.625  render           | Mem: 11079M | Updating Geometry BVH Plane.018 155/215 | Building BVH
05:59.625  render           | Mem: 11079M | Updating Geometry BVH Plane.018 155/215 | Building OptiX acceleration structure
05:59.640  render           | Mem: 11084M | Updating Geometry BVH Cylinder.004 156/215 | Building BVH
05:59.640  render           | Mem: 11091M | Updating Geometry BVH Cylinder.004 156/215 | Building OptiX acceleration structure
05:59.640  render           | Mem: 11085M | Updating Geometry BVH Cube.079 157/215 | Building BVH
05:59.640  render           | Mem: 11090M | Updating Geometry BVH Cube.079 157/215 | Building OptiX acceleration structure
05:59.765  render           | Mem: 11725M | Updating Geometry BVH Cylinder.001 158/215 | Building BVH
05:59.765  render           | Mem: 11725M | Updating Geometry BVH Cylinder.001 158/215 | Building OptiX acceleration structure
05:59.765  render           | Mem: 11725M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.002 159/215 | Building BVH
05:59.765  render           | Mem: 11725M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.002 159/215 | Building OptiX acceleration structure
05:59.765  render           | Mem: 11774M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.665 203/215 | Building BVH
05:59.781  render           | Mem: 11774M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.665 203/215 | Building OptiX acceleration structure
05:59.781  render           | Mem: 11726M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.652 160/215 | Building BVH
05:59.781  render           | Mem: 11726M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.652 160/215 | Building OptiX acceleration structure
05:59.781  render           | Mem: 11726M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.002 161/215 | Building BVH
05:59.781  render           | Mem: 11726M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.002 161/215 | Building OptiX acceleration structure
05:59.781  render           | Mem: 11726M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.002 162/215 | Building BVH
05:59.781  render           | Mem: 11726M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.002 162/215 | Building OptiX acceleration structure
05:59.781  render           | Mem: 11726M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.002 163/215 | Building BVH
05:59.781  render           | Mem: 11726M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.002 163/215 | Building OptiX acceleration structure
05:59.781  render           | Mem: 11846M | Updating Geometry BVH Aset_nature_rock_S_wdbnahj_00_LOD5.002 164/215 | Building BVH
05:59.781  render           | Mem: 11997M | Updating Geometry BVH Aset_nature_rock_S_wdbnahj_00_LOD5.002 164/215 | Building OptiX acceleration structure
05:59.812  render           | Mem: 11718M | Updating Geometry BVH Aset_nature_rock_S_vgjjae1mw_LOD5.001 165/215 | Building BVH
05:59.812  render           | Mem: 11718M | Updating Geometry BVH Aset_nature_rock_S_vgjjae1mw_LOD5.001 165/215 | Building OptiX acceleration structure
05:59.812  render           | Mem: 11718M | Updating Geometry BVH Aset_nature_rock_S_vd5scae_LOD5.002 166/215 | Building BVH
05:59.984  render           | Mem: 11718M | Updating Geometry BVH Aset_nature_rock_S_vd5scae_LOD5.002 166/215 | Building OptiX acceleration structure
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.651 167/215 | Building BVH
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.651 167/215 | Building OptiX acceleration structure
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.652 168/215 | Building BVH
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.652 168/215 | Building OptiX acceleration structure
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.652 169/215 | Building BVH
